file,label,result,total_moves,termination,total_time_white,total_time_black,avg_time_white,avg_time_black
metrics_mcts_nn_5s_vs_mcts_nn_20s_g28_swap.jsonl,mcts_nn_5s_vs_mcts_nn_20s,1/2-1/2,96,draw_3fold_claim,522.1409,1130.8142,10.8779,23.5586
metrics_mcts_nn_5s_vs_mcts_nn_20s_g29_swap.jsonl,mcts_nn_5s_vs_mcts_nn_20s,1/2-1/2,140,draw_3fold_claim,663.7351,1664.8149,9.4819,23.7831
metrics_mcts_nn_5s_vs_mcts_nn_20s_g2_orig.jsonl,mcts_nn_5s_vs_mcts_nn_20s,1/2-1/2,136,draw_3fold_claim,903.8032,1737.7651,13.2912,25.5554
metrics_mcts_nn_5s_vs_mcts_nn_20s_g30_swap.jsonl,mcts_nn_5s_vs_mcts_nn_20s,1/2-1/2,171,draw_3fold_claim,661.0433,1947.9272,7.6866,22.9168
metrics_mcts_nn_5s_vs_mcts_nn_20s_g3_orig.jsonl,mcts_nn_5s_vs_mcts_nn_20s,1/2-1/2,96,draw_3fold_claim,528.5467,1129.9867,11.0114,23.5414
metrics_mcts_nn_5s_vs_mcts_nn_20s_g4_orig.jsonl,mcts_nn_5s_vs_mcts_nn_20s,1/2-1/2,140,draw_3fold_claim,682.8303,1676.4332,9.7547,23.949
metrics_mcts_nn_5s_vs_mcts_nn_20s_g5_orig.jsonl,mcts_nn_5s_vs_mcts_nn_20s,1/2-1/2,171,draw_3fold_claim,646.3236,1958.1512,7.5154,23.0371
metrics_mcts_nn_5s_vs_mcts_nn_20s_g6_orig.jsonl,mcts_nn_5s_vs_mcts_nn_20s,1/2-1/2,109,draw_insufficient,436.17,1255.1653,7.9304,23.2438
metrics_mcts_nn_5s_vs_mcts_nn_20s_g7_orig.jsonl,mcts_nn_5s_vs_mcts_nn_20s,1/2-1/2,134,draw_3fold_claim,548.1044,1559.4127,8.1807,23.2748
metrics_mcts_nn_5s_vs_mcts_nn_20s_g8_orig.jsonl,mcts_nn_5s_vs_mcts_nn_20s,1/2-1/2,79,draw_3fold_claim,308.9774,883.1606,7.7244,22.6451
metrics_mcts_nn_5s_vs_mcts_nn_20s_g9_orig.jsonl,mcts_nn_5s_vs_mcts_nn_20s,1/2-1/2,118,draw_3fold_claim,542.8943,1371.6764,9.2016,23.2488
metrics_mcts_trad_10s_vs_mcts_trad_20s_g10_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,0-1,46,checkmate,214.82,403.7911,9.34,17.5561
metrics_mcts_trad_10s_vs_mcts_trad_20s_g11_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,88,stalemate,446.4137,885.6209,10.1458,20.1277
metrics_mcts_trad_10s_vs_mcts_trad_20s_g12_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,0-1,90,checkmate,413.7085,809.5644,9.1935,17.9903
metrics_mcts_trad_10s_vs_mcts_trad_20s_g13_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,0-1,110,checkmate,535.8119,1063.6677,9.742,19.3394
metrics_mcts_trad_10s_vs_mcts_trad_20s_g14_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,66,draw_3fold_claim,331.87,661.6398,10.0567,20.0497
metrics_mcts_trad_10s_vs_mcts_trad_20s_g15_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,102,draw_3fold_claim,515.553,1027.5946,10.1089,20.1489
metrics_mcts_trad_10s_vs_mcts_trad_20s_g16_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,86,draw_3fold_claim,435.0741,865.8455,10.118,20.1359
metrics_mcts_trad_10s_vs_mcts_trad_20s_g17_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,99,draw_insufficient,504.6042,983.1261,10.0921,20.0638
metrics_mcts_trad_10s_vs_mcts_trad_20s_g18_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,80,stalemate,404.4122,803.5314,10.1103,20.0883
metrics_mcts_trad_10s_vs_mcts_trad_20s_g19_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,76,draw_3fold_claim,383.1794,761.6621,10.0837,20.0437
metrics_mcts_trad_10s_vs_mcts_trad_20s_g1_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,129,draw_insufficient,656.2421,1286.8387,10.096,20.1069
metrics_mcts_trad_10s_vs_mcts_trad_20s_g20_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,0-1,100,checkmate,488.0223,969.0287,9.7604,19.3806
metrics_mcts_trad_10s_vs_mcts_trad_20s_g21_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,88,draw_3fold_claim,445.0595,884.5228,10.115,20.1028
metrics_mcts_trad_10s_vs_mcts_trad_20s_g22_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,68,draw_3fold_claim,343.1584,683.017,10.0929,20.0887
metrics_mcts_trad_10s_vs_mcts_trad_20s_g23_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,79,draw_3fold_claim,402.1421,782.0366,10.0536,20.0522
metrics_mcts_trad_10s_vs_mcts_trad_20s_g24_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,86,draw_insufficient,433.7428,863.2485,10.087,20.0755
metrics_mcts_trad_10s_vs_mcts_trad_20s_g25_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,104,draw_3fold_claim,522.9242,1042.7384,10.0562,20.0527
metrics_mcts_trad_10s_vs_mcts_trad_20s_g26_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,135,draw_3fold_claim,689.3648,1345.7496,10.1377,20.0858
metrics_mcts_trad_10s_vs_mcts_trad_20s_g27_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,118,draw_3fold_claim,595.1696,1185.6289,10.0876,20.0954
metrics_mcts_trad_10s_vs_mcts_trad_20s_g28_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,0-1,78,checkmate,377.1162,731.1352,9.6696,18.7471
metrics_mcts_trad_10s_vs_mcts_trad_20s_g29_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,127,draw_3fold_claim,643.696,1263.0795,10.0578,20.0489
metrics_mcts_trad_10s_vs_mcts_trad_20s_g2_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,0-1,108,checkmate,504.6242,988.5071,9.3449,18.3057
metrics_mcts_trad_10s_vs_mcts_trad_20s_g30_swap.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,21,draw_3fold_claim,111.8372,200.7181,10.167,20.0718
metrics_mcts_trad_10s_vs_mcts_trad_20s_g3_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,0-1,78,checkmate,376.2,729.9609,9.6462,18.7169
metrics_mcts_trad_10s_vs_mcts_trad_20s_g4_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,123,draw_3fold_claim,623.9838,1222.9734,10.0643,20.0487
metrics_mcts_trad_10s_vs_mcts_trad_20s_g5_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,21,draw_3fold_claim,111.562,200.6203,10.142,20.062
metrics_mcts_trad_10s_vs_mcts_trad_20s_g6_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,48,draw_3fold_claim,242.6476,483.1787,10.1103,20.1324
metrics_mcts_trad_10s_vs_mcts_trad_20s_g7_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,93,draw_3fold_claim,474.6324,923.6785,10.0986,20.08
metrics_mcts_trad_10s_vs_mcts_trad_20s_g8_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1-0,111,checkmate,536.1576,1050.3033,9.5742,19.0964
metrics_mcts_trad_10s_vs_mcts_trad_20s_g9_orig.jsonl,mcts_trad_10s_vs_mcts_trad_20s,1/2-1/2,86,draw_3fold_claim,435.7019,865.4177,10.1326,20.126
metrics_mcts_trad_1s_vs_mcts_trad_20s_g10_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,86,checkmate,45.9524,824.2605,1.0687,19.1688
metrics_mcts_trad_1s_vs_mcts_trad_20s_g11_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,66,checkmate,36.3674,603.8859,1.102,18.2996
metrics_mcts_trad_1s_vs_mcts_trad_20s_g12_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,102,stalemate,55.3937,1024.0549,1.0862,20.0795
metrics_mcts_trad_1s_vs_mcts_trad_20s_g13_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,62,checkmate,32.594,572.6389,1.0514,18.4722
metrics_mcts_trad_1s_vs_mcts_trad_20s_g14_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,54,checkmate,28.5307,502.9189,1.0567,18.6266
metrics_mcts_trad_1s_vs_mcts_trad_20s_g15_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,72,draw_3fold_claim,39.0764,723.7755,1.0855,20.1049
metrics_mcts_trad_1s_vs_mcts_trad_20s_g16_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,78,checkmate,41.6559,724.7971,1.0681,18.5845
metrics_mcts_trad_1s_vs_mcts_trad_20s_g17_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,95,draw_insufficient,49.6356,941.6336,1.0341,20.0348
metrics_mcts_trad_1s_vs_mcts_trad_20s_g18_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,35,draw_3fold_claim,18.8622,340.7428,1.0479,20.0437
metrics_mcts_trad_1s_vs_mcts_trad_20s_g19_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,91,draw_insufficient,49.0504,902.3932,1.0663,20.0532
metrics_mcts_trad_1s_vs_mcts_trad_20s_g1_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,65,draw_3fold_claim,36.9268,644.3084,1.119,20.1346
metrics_mcts_trad_1s_vs_mcts_trad_20s_g20_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,77,draw_3fold_claim,42.7785,761.8302,1.0969,20.0482
metrics_mcts_trad_1s_vs_mcts_trad_20s_g21_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,82,draw_3fold_claim,46.015,823.8202,1.1223,20.0932
metrics_mcts_trad_1s_vs_mcts_trad_20s_g22_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,72,checkmate,34.5876,649.4899,0.9608,18.0414
metrics_mcts_trad_1s_vs_mcts_trad_20s_g23_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,42,checkmate,21.237,381.3506,1.0113,18.1596
metrics_mcts_trad_1s_vs_mcts_trad_20s_g24_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,52,checkmate,25.1705,423.5207,0.9681,16.2893
metrics_mcts_trad_1s_vs_mcts_trad_20s_g25_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,145,draw_3fold_claim,81.0323,1445.6907,1.11,20.079
metrics_mcts_trad_1s_vs_mcts_trad_20s_g26_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,78,checkmate,43.5953,727.7326,1.1178,18.6598
metrics_mcts_trad_1s_vs_mcts_trad_20s_g27_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,98,checkmate,50.8577,916.5821,1.0379,18.7058
metrics_mcts_trad_1s_vs_mcts_trad_20s_g28_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,69,draw_3fold_claim,37.0012,682.59,1.0572,20.0762
metrics_mcts_trad_1s_vs_mcts_trad_20s_g29_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,72,checkmate,37.0287,663.3279,1.0286,18.4258
metrics_mcts_trad_1s_vs_mcts_trad_20s_g2_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,107,draw_3fold_claim,59.438,1065.4417,1.1007,20.1027
metrics_mcts_trad_1s_vs_mcts_trad_20s_g30_swap.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,70,checkmate,37.3275,662.8833,1.0665,18.9395
metrics_mcts_trad_1s_vs_mcts_trad_20s_g3_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,122,checkmate,64.688,1166.3753,1.0605,19.1209
metrics_mcts_trad_1s_vs_mcts_trad_20s_g4_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,54,checkmate,26.4616,482.3152,0.9801,17.8635
metrics_mcts_trad_1s_vs_mcts_trad_20s_g5_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,66,checkmate,33.6951,607.199,1.0211,18.4
metrics_mcts_trad_1s_vs_mcts_trad_20s_g6_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,56,draw_3fold_claim,32.0582,562.0447,1.1449,20.073
metrics_mcts_trad_1s_vs_mcts_trad_20s_g7_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,99,draw_insufficient,54.8464,984.0583,1.0969,20.0828
metrics_mcts_trad_1s_vs_mcts_trad_20s_g8_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,1/2-1/2,82,draw_3fold_claim,44.1773,825.1606,1.0775,20.1259
metrics_mcts_trad_1s_vs_mcts_trad_20s_g9_orig.jsonl,mcts_trad_1s_vs_mcts_trad_20s,0-1,48,checkmate,25.344,442.1811,1.056,18.4242
metrics_mcts_trad_20s_vs_mcts_trad_20s_g10_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,59,draw_3fold_claim,605.4454,582.9139,20.1815,20.1005
metrics_mcts_trad_20s_vs_mcts_trad_20s_g11_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,102,draw_3fold_claim,1027.7321,1029.231,20.1516,20.181
metrics_mcts_trad_20s_vs_mcts_trad_20s_g12_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,106,draw_insufficient,1064.2988,1064.8043,20.0811,20.0906
metrics_mcts_trad_20s_vs_mcts_trad_20s_g13_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,140,draw_3fold_claim,1411.5979,1404.9073,20.1657,20.0701
metrics_mcts_trad_20s_vs_mcts_trad_20s_g14_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,0-1,68,checkmate,624.7391,625.1869,18.3747,18.3878
metrics_mcts_trad_20s_vs_mcts_trad_20s_g15_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,128,draw_3fold_claim,1284.4732,1288.1848,20.0699,20.1279
metrics_mcts_trad_20s_vs_mcts_trad_20s_g16_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,107,draw_3fold_claim,1085.4488,1063.8552,20.1009,20.0727
metrics_mcts_trad_20s_vs_mcts_trad_20s_g17_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,0-1,96,checkmate,911.1449,896.6164,18.9822,18.6795
metrics_mcts_trad_20s_vs_mcts_trad_20s_g18_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,120,draw_3fold_claim,1203.328,1204.327,20.0555,20.0721
metrics_mcts_trad_20s_vs_mcts_trad_20s_g19_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,47,draw_3fold_claim,483.1943,461.3776,20.1331,20.0599
metrics_mcts_trad_20s_vs_mcts_trad_20s_g1_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,123,draw_3fold_claim,1248.5279,1237.8878,20.1375,20.2932
metrics_mcts_trad_20s_vs_mcts_trad_20s_g20_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,119,draw_3fold_claim,1211.1602,1187.3915,20.186,20.1253
metrics_mcts_trad_20s_vs_mcts_trad_20s_g21_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1-0,55,checkmate,489.8999,487.3364,17.4964,18.0495
metrics_mcts_trad_20s_vs_mcts_trad_20s_g22_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,126,draw_3fold_claim,1266.8608,1265.8962,20.1089,20.0936
metrics_mcts_trad_20s_vs_mcts_trad_20s_g23_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,87,draw_3fold_claim,887.9322,867.6783,20.1803,20.1786
metrics_mcts_trad_20s_vs_mcts_trad_20s_g24_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,99,stalemate,1002.7911,982.6995,20.0558,20.0551
metrics_mcts_trad_20s_vs_mcts_trad_20s_g25_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,125,draw_3fold_claim,1275.9312,1253.7164,20.2529,20.2212
metrics_mcts_trad_20s_vs_mcts_trad_20s_g26_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,118,draw_3fold_claim,1190.7471,1187.8688,20.1822,20.1334
metrics_mcts_trad_20s_vs_mcts_trad_20s_g27_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,76,draw_3fold_claim,764.9547,765.9445,20.1304,20.1564
metrics_mcts_trad_20s_vs_mcts_trad_20s_g28_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,80,draw_3fold_claim,804.9578,804.6948,20.1239,20.1174
metrics_mcts_trad_20s_vs_mcts_trad_20s_g29_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,69,draw_3fold_claim,707.435,684.1583,20.2124,20.1223
metrics_mcts_trad_20s_vs_mcts_trad_20s_g2_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,76,draw_3fold_claim,765.6894,764.5684,20.1497,20.1202
metrics_mcts_trad_20s_vs_mcts_trad_20s_g30_swap.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,109,draw_insufficient,1085.6192,1084.5389,19.7385,20.0841
metrics_mcts_trad_20s_vs_mcts_trad_20s_g3_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,98,draw_3fold_claim,984.7302,987.0942,20.0965,20.1448
metrics_mcts_trad_20s_vs_mcts_trad_20s_g4_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,69,draw_3fold_claim,702.7486,685.4273,20.0785,20.1596
metrics_mcts_trad_20s_vs_mcts_trad_20s_g5_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,0-1,104,checkmate,948.8156,927.9775,18.2465,17.8457
metrics_mcts_trad_20s_vs_mcts_trad_20s_g6_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,55,draw_3fold_claim,570.0768,541.2802,20.3599,20.0474
metrics_mcts_trad_20s_vs_mcts_trad_20s_g7_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,122,draw_3fold_claim,1232.6305,1230.7998,20.2071,20.177
metrics_mcts_trad_20s_vs_mcts_trad_20s_g8_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,24,draw_3fold_claim,240.96,241.0514,20.08,20.0876
metrics_mcts_trad_20s_vs_mcts_trad_20s_g9_orig.jsonl,mcts_trad_20s_vs_mcts_trad_20s,1/2-1/2,101,draw_3fold_claim,1024.8568,1002.3258,20.0952,20.0465
metrics_mcts_trad_40s_vs_mcts_trad_20s_g10_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,69,draw_3fold_claim,1406.1999,682.8551,40.1771,20.084
metrics_mcts_trad_40s_vs_mcts_trad_20s_g11_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,91,draw_3fold_claim,1845.0472,903.9344,40.1097,20.0874
metrics_mcts_trad_40s_vs_mcts_trad_20s_g12_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1-0,61,checkmate,1104.1249,562.8168,35.6169,18.7606
metrics_mcts_trad_40s_vs_mcts_trad_20s_g13_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,134,draw_3fold_claim,2699.385,1357.4735,40.2893,20.2608
metrics_mcts_trad_40s_vs_mcts_trad_20s_g14_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,120,draw_3fold_claim,2407.7485,1207.4195,40.1291,20.1237
metrics_mcts_trad_40s_vs_mcts_trad_20s_g15_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,71,draw_3fold_claim,1445.9526,706.967,40.1654,20.1991
metrics_mcts_trad_40s_vs_mcts_trad_20s_g16_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,43,draw_3fold_claim,883.3663,421.372,40.153,20.0653
metrics_mcts_trad_40s_vs_mcts_trad_20s_g17_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,105,draw_3fold_claim,2126.1851,1048.38,40.1167,20.1612
metrics_mcts_trad_40s_vs_mcts_trad_20s_g18_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,85,stalemate,1721.9818,849.5113,40.0461,20.2265
metrics_mcts_trad_40s_vs_mcts_trad_20s_g19_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,116,draw_3fold_claim,2326.9467,1164.1011,40.1198,20.0707
metrics_mcts_trad_40s_vs_mcts_trad_20s_g1_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,105,draw_3fold_claim,2123.5099,1045.3888,40.0662,20.1036
metrics_mcts_trad_40s_vs_mcts_trad_20s_g20_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,29,draw_3fold_claim,601.5464,284.9589,40.1031,20.3542
metrics_mcts_trad_40s_vs_mcts_trad_20s_g21_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,74,draw_3fold_claim,1489.3564,750.6231,40.2529,20.2871
metrics_mcts_trad_40s_vs_mcts_trad_20s_g22_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1-0,57,checkmate,1049.49,524.8913,36.1893,18.7461
metrics_mcts_trad_40s_vs_mcts_trad_20s_g23_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,114,draw_3fold_claim,2288.7192,1146.4919,40.153,20.1139
metrics_mcts_trad_40s_vs_mcts_trad_20s_g24_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,82,draw_3fold_claim,1643.1734,831.1091,40.0774,20.271
metrics_mcts_trad_40s_vs_mcts_trad_20s_g25_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,59,draw_3fold_claim,1206.7498,584.4644,40.225,20.1539
metrics_mcts_trad_40s_vs_mcts_trad_20s_g26_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1-0,49,checkmate,889.8723,443.9464,35.5949,18.4978
metrics_mcts_trad_40s_vs_mcts_trad_20s_g27_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,104,draw_insufficient,2084.3822,1044.4337,40.0843,20.0853
metrics_mcts_trad_40s_vs_mcts_trad_20s_g28_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,131,draw_3fold_claim,2645.6279,1305.1505,40.0853,20.0792
metrics_mcts_trad_40s_vs_mcts_trad_20s_g29_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,99,draw_insufficient,2014.754,989.5482,40.2951,20.1949
metrics_mcts_trad_40s_vs_mcts_trad_20s_g2_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,104,draw_insufficient,2083.9768,1044.0094,40.0765,20.0771
metrics_mcts_trad_40s_vs_mcts_trad_20s_g30_swap.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1-0,115,checkmate,2181.1125,1089.0428,37.6054,19.106
metrics_mcts_trad_40s_vs_mcts_trad_20s_g3_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,135,draw_3fold_claim,2726.2727,1344.915,40.0922,20.0734
metrics_mcts_trad_40s_vs_mcts_trad_20s_g4_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1-0,117,checkmate,2286.0943,1149.614,38.7474,19.8209
metrics_mcts_trad_40s_vs_mcts_trad_20s_g5_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,89,draw_3fold_claim,1811.6218,898.8628,40.2583,20.4287
metrics_mcts_trad_40s_vs_mcts_trad_20s_g6_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,27,draw_3fold_claim,560.936,262.7334,40.0669,20.2103
metrics_mcts_trad_40s_vs_mcts_trad_20s_g7_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1-0,91,checkmate,1684.1104,846.6964,36.6111,18.8155
metrics_mcts_trad_40s_vs_mcts_trad_20s_g8_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1-0,107,checkmate,2091.3453,1048.3039,38.7286,19.7793
metrics_mcts_trad_40s_vs_mcts_trad_20s_g9_orig.jsonl,mcts_trad_40s_vs_mcts_trad_20s,1/2-1/2,74,draw_insufficient,1483.123,743.2453,40.0844,20.0877
metrics_mcts_trad_5s_vs_mcts_trad_20s_g10_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,75,draw_insufficient,194.2451,744.0472,5.1117,20.1094
metrics_mcts_trad_5s_vs_mcts_trad_20s_g11_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,62,draw_3fold_claim,158.6564,622.6209,5.1179,20.0845
metrics_mcts_trad_5s_vs_mcts_trad_20s_g12_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,0-1,60,checkmate,142.7465,546.072,4.7582,18.2024
metrics_mcts_trad_5s_vs_mcts_trad_20s_g13_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,0-1,138,checkmate,334.7801,1309.0671,4.8519,18.972
metrics_mcts_trad_5s_vs_mcts_trad_20s_g14_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,0-1,66,checkmate,159.6303,609.212,4.8373,18.461
metrics_mcts_trad_5s_vs_mcts_trad_20s_g15_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,25,draw_3fold_claim,66.4173,241.6189,5.109,20.1349
metrics_mcts_trad_5s_vs_mcts_trad_20s_g16_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,0-1,54,checkmate,129.0141,465.5592,4.7783,17.2429
metrics_mcts_trad_5s_vs_mcts_trad_20s_g17_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,80,draw_3fold_claim,210.4228,803.5993,5.2606,20.09
metrics_mcts_trad_5s_vs_mcts_trad_20s_g18_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,76,draw_3fold_claim,196.9986,764.7946,5.1842,20.1262
metrics_mcts_trad_5s_vs_mcts_trad_20s_g19_swap.jsonl,mcts_trad_5s_vs_mcts_trad_20s,0-1,68,checkmate,169.8766,646.9495,4.9964,19.0279
metrics_mcts_trad_5s_vs_mcts_trad_20s_g1_orig.jsonl,mcts_trad_5s_vs_mcts_trad_20s,1/2-1/2,60,draw_3fold_claim,155.2651,603.3781,5.1755,20.1126
