file,label,result,total_moves,termination,total_time_white,total_time_black,avg_time_white,avg_time_black
metrics_mcts_nn_vs_stockfish_sk8_g9_orig.jsonl,mcts_nn_vs_stockfish_sk8,1/2-1/2,112,draw_3fold_claim,510.862,2.0078,9.1225,0.0359
metrics_mcts_trad_vs_stockfish_sk10_g10_orig.jsonl,mcts_trad_vs_stockfish_sk10,0-1,80,checkmate,40.8478,0.9052,1.0212,0.0226
metrics_mcts_trad_vs_stockfish_sk10_g11_swap.jsonl,mcts_trad_vs_stockfish_sk10,1-0,79,checkmate,0.5149,41.7564,0.0129,1.0707
metrics_mcts_trad_vs_stockfish_sk10_g12_swap.jsonl,mcts_trad_vs_stockfish_sk10,1-0,39,checkmate,0.1523,16.9536,0.0076,0.8923
metrics_mcts_trad_vs_stockfish_sk10_g13_swap.jsonl,mcts_trad_vs_stockfish_sk10,1-0,45,checkmate,0.6879,19.2229,0.0299,0.8738
metrics_mcts_trad_vs_stockfish_sk10_g14_swap.jsonl,mcts_trad_vs_stockfish_sk10,1-0,63,checkmate,0.3692,32.9206,0.0115,1.062
metrics_mcts_trad_vs_stockfish_sk10_g15_swap.jsonl,mcts_trad_vs_stockfish_sk10,1-0,71,checkmate,0.7966,33.0843,0.0221,0.9453
metrics_mcts_trad_vs_stockfish_sk10_g16_swap.jsonl,mcts_trad_vs_stockfish_sk10,1-0,55,checkmate,0.4611,30.2779,0.0165,1.1214
metrics_mcts_trad_vs_stockfish_sk10_g17_swap.jsonl,mcts_trad_vs_stockfish_sk10,1-0,63,checkmate,1.0978,33.4318,0.0343,1.0784
metrics_mcts_trad_vs_stockfish_sk10_g18_swap.jsonl,mcts_trad_vs_stockfish_sk10,1-0,73,checkmate,0.9737,35.6138,0.0263,0.9893
metrics_mcts_trad_vs_stockfish_sk10_g19_swap.jsonl,mcts_trad_vs_stockfish_sk10,1-0,81,checkmate,0.3111,41.7921,0.0076,1.0448
metrics_mcts_trad_vs_stockfish_sk10_g1_orig.jsonl,mcts_trad_vs_stockfish_sk10,0-1,52,checkmate,27.6141,1.3402,1.0621,0.0515
metrics_mcts_trad_vs_stockfish_sk10_g20_swap.jsonl,mcts_trad_vs_stockfish_sk10,1-0,171,checkmate,0.913,86.8103,0.0106,1.0213
metrics_mcts_trad_vs_stockfish_sk10_g2_orig.jsonl,mcts_trad_vs_stockfish_sk10,0-1,88,checkmate,46.5704,0.4385,1.0584,0.01
metrics_mcts_trad_vs_stockfish_sk10_g3_orig.jsonl,mcts_trad_vs_stockfish_sk10,0-1,88,checkmate,40.006,0.6287,0.9092,0.0143
metrics_mcts_trad_vs_stockfish_sk10_g4_orig.jsonl,mcts_trad_vs_stockfish_sk10,0-1,68,checkmate,31.2788,1.3366,0.92,0.0393
metrics_mcts_trad_vs_stockfish_sk10_g5_orig.jsonl,mcts_trad_vs_stockfish_sk10,0-1,86,checkmate,37.7195,1.6201,0.8772,0.0377
metrics_mcts_trad_vs_stockfish_sk10_g6_orig.jsonl,mcts_trad_vs_stockfish_sk10,0-1,78,checkmate,39.9767,1.0072,1.025,0.0258
metrics_mcts_trad_vs_stockfish_sk10_g7_orig.jsonl,mcts_trad_vs_stockfish_sk10,0-1,92,checkmate,46.0474,1.2423,1.001,0.027
metrics_mcts_trad_vs_stockfish_sk10_g8_orig.jsonl,mcts_trad_vs_stockfish_sk10,0-1,66,checkmate,30.3807,0.6575,0.9206,0.0199
metrics_mcts_trad_vs_stockfish_sk10_g9_orig.jsonl,mcts_trad_vs_stockfish_sk10,0-1,38,checkmate,19.4143,0.5323,1.0218,0.028
metrics_mcts_trad_vs_stockfish_sk13_g10_orig.jsonl,mcts_trad_vs_stockfish_sk13,0-1,66,checkmate,32.0294,0.8188,0.9706,0.0248
metrics_mcts_trad_vs_stockfish_sk13_g11_swap.jsonl,mcts_trad_vs_stockfish_sk13,1-0,67,checkmate,0.606,35.7928,0.0178,1.0846
metrics_mcts_trad_vs_stockfish_sk13_g12_swap.jsonl,mcts_trad_vs_stockfish_sk13,1-0,61,checkmate,0.2646,32.3113,0.0085,1.077
metrics_mcts_trad_vs_stockfish_sk13_g13_swap.jsonl,mcts_trad_vs_stockfish_sk13,1-0,65,checkmate,0.5816,31.6487,0.0176,0.989
metrics_mcts_trad_vs_stockfish_sk13_g14_swap.jsonl,mcts_trad_vs_stockfish_sk13,1-0,73,checkmate,0.4076,35.5847,0.011,0.9885
metrics_mcts_trad_vs_stockfish_sk13_g15_swap.jsonl,mcts_trad_vs_stockfish_sk13,1-0,27,checkmate,0.5127,14.8245,0.0366,1.1403
metrics_mcts_trad_vs_stockfish_sk13_g16_swap.jsonl,mcts_trad_vs_stockfish_sk13,1-0,33,checkmate,0.4307,18.4053,0.0253,1.1503
metrics_mcts_trad_vs_stockfish_sk13_g17_swap.jsonl,mcts_trad_vs_stockfish_sk13,1-0,55,checkmate,0.4295,25.5132,0.0153,0.9449
metrics_mcts_trad_vs_stockfish_sk13_g18_swap.jsonl,mcts_trad_vs_stockfish_sk13,1-0,55,checkmate,0.5601,26.3437,0.02,0.9757
metrics_mcts_trad_vs_stockfish_sk13_g19_swap.jsonl,mcts_trad_vs_stockfish_sk13,1-0,27,checkmate,0.1741,11.8939,0.0124,0.9149
metrics_mcts_trad_vs_stockfish_sk13_g1_orig.jsonl,mcts_trad_vs_stockfish_sk13,1/2-1/2,161,stalemate,83.8317,4.6627,1.035,0.0583
metrics_mcts_trad_vs_stockfish_sk13_g20_swap.jsonl,mcts_trad_vs_stockfish_sk13,1-0,41,checkmate,0.452,19.9713,0.0215,0.9986
metrics_mcts_trad_vs_stockfish_sk13_g2_orig.jsonl,mcts_trad_vs_stockfish_sk13,0-1,22,checkmate,11.828,0.2661,1.0753,0.0242
metrics_mcts_trad_vs_stockfish_sk13_g3_orig.jsonl,mcts_trad_vs_stockfish_sk13,1/2-1/2,89,draw_3fold_claim,47.232,1.2589,1.0496,0.0286
metrics_mcts_trad_vs_stockfish_sk13_g4_orig.jsonl,mcts_trad_vs_stockfish_sk13,0-1,48,checkmate,19.4214,0.7306,0.8092,0.0304
metrics_mcts_trad_vs_stockfish_sk13_g5_orig.jsonl,mcts_trad_vs_stockfish_sk13,0-1,78,checkmate,38.9559,1.328,0.9989,0.0341
metrics_mcts_trad_vs_stockfish_sk13_g6_orig.jsonl,mcts_trad_vs_stockfish_sk13,0-1,66,checkmate,35.3458,1.0307,1.0711,0.0312
metrics_mcts_trad_vs_stockfish_sk13_g7_orig.jsonl,mcts_trad_vs_stockfish_sk13,1/2-1/2,61,draw_3fold_claim,34.4331,0.7965,1.1107,0.0265
metrics_mcts_trad_vs_stockfish_sk13_g8_orig.jsonl,mcts_trad_vs_stockfish_sk13,0-1,70,checkmate,37.2342,0.3211,1.0638,0.0092
metrics_mcts_trad_vs_stockfish_sk13_g9_orig.jsonl,mcts_trad_vs_stockfish_sk13,1/2-1/2,126,draw_3fold_claim,64.6761,1.2237,1.0266,0.0194
metrics_mcts_trad_vs_stockfish_sk15_g10_orig.jsonl,mcts_trad_vs_stockfish_sk15,0-1,122,checkmate,55.9648,1.2128,0.9175,0.0199
metrics_mcts_trad_vs_stockfish_sk15_g11_swap.jsonl,mcts_trad_vs_stockfish_sk15,1-0,47,checkmate,0.4426,24.475,0.0184,1.0641
metrics_mcts_trad_vs_stockfish_sk15_g12_swap.jsonl,mcts_trad_vs_stockfish_sk15,1-0,39,checkmate,0.8184,18.4568,0.0409,0.9714
metrics_mcts_trad_vs_stockfish_sk15_g13_swap.jsonl,mcts_trad_vs_stockfish_sk15,1-0,59,checkmate,0.6851,32.3975,0.0228,1.1172
metrics_mcts_trad_vs_stockfish_sk15_g14_swap.jsonl,mcts_trad_vs_stockfish_sk15,1-0,49,checkmate,0.357,24.6274,0.0143,1.0261
metrics_mcts_trad_vs_stockfish_sk15_g15_swap.jsonl,mcts_trad_vs_stockfish_sk15,1-0,91,checkmate,0.6915,48.9706,0.015,1.0882
metrics_mcts_trad_vs_stockfish_sk15_g16_swap.jsonl,mcts_trad_vs_stockfish_sk15,1-0,35,checkmate,0.4107,17.7923,0.0228,1.0466
metrics_mcts_trad_vs_stockfish_sk15_g17_swap.jsonl,mcts_trad_vs_stockfish_sk15,1-0,59,checkmate,0.8831,29.7324,0.0294,1.0253
metrics_mcts_trad_vs_stockfish_sk15_g18_swap.jsonl,mcts_trad_vs_stockfish_sk15,1/2-1/2,55,draw_3fold_claim,1.1748,30.241,0.042,1.12
metrics_mcts_trad_vs_stockfish_sk15_g19_swap.jsonl,mcts_trad_vs_stockfish_sk15,1-0,55,checkmate,0.2452,27.0867,0.0088,1.0032
metrics_mcts_trad_vs_stockfish_sk15_g1_orig.jsonl,mcts_trad_vs_stockfish_sk15,0-1,132,checkmate,63.4759,1.1747,0.9618,0.0178
metrics_mcts_trad_vs_stockfish_sk15_g20_swap.jsonl,mcts_trad_vs_stockfish_sk15,1-0,53,checkmate,0.6688,27.3056,0.0248,1.0502
metrics_mcts_trad_vs_stockfish_sk15_g2_orig.jsonl,mcts_trad_vs_stockfish_sk15,0-1,70,checkmate,37.5162,0.4589,1.0719,0.0131
metrics_mcts_trad_vs_stockfish_sk15_g3_orig.jsonl,mcts_trad_vs_stockfish_sk15,0-1,104,checkmate,47.764,1.0084,0.9185,0.0194
metrics_mcts_trad_vs_stockfish_sk15_g4_orig.jsonl,mcts_trad_vs_stockfish_sk15,0-1,140,checkmate,71.4884,0.9866,1.0213,0.0141
metrics_mcts_trad_vs_stockfish_sk15_g5_orig.jsonl,mcts_trad_vs_stockfish_sk15,0-1,112,checkmate,51.2497,1.7489,0.9152,0.0312
metrics_mcts_trad_vs_stockfish_sk15_g6_orig.jsonl,mcts_trad_vs_stockfish_sk15,0-1,54,checkmate,29.369,0.7955,1.0877,0.0295
metrics_mcts_trad_vs_stockfish_sk15_g7_orig.jsonl,mcts_trad_vs_stockfish_sk15,0-1,56,checkmate,28.5738,0.7697,1.0205,0.0275
metrics_mcts_trad_vs_stockfish_sk15_g8_orig.jsonl,mcts_trad_vs_stockfish_sk15,0-1,58,checkmate,30.7311,1.0634,1.0597,0.0367
metrics_mcts_trad_vs_stockfish_sk15_g9_orig.jsonl,mcts_trad_vs_stockfish_sk15,0-1,82,checkmate,43.536,0.8654,1.0619,0.0211
metrics_mcts_trad_vs_stockfish_sk1_g10_orig.jsonl,mcts_trad_vs_stockfish_sk1,1-0,59,checkmate,30.6504,0.6256,1.0217,0.0216
metrics_mcts_trad_vs_stockfish_sk1_g11_swap.jsonl,mcts_trad_vs_stockfish_sk1,0-1,70,checkmate,0.448,35.7791,0.0128,1.0223
metrics_mcts_trad_vs_stockfish_sk1_g12_swap.jsonl,mcts_trad_vs_stockfish_sk1,1-0,37,checkmate,0.6545,20.4979,0.0344,1.1388
metrics_mcts_trad_vs_stockfish_sk1_g13_swap.jsonl,mcts_trad_vs_stockfish_sk1,1-0,145,checkmate,1.2047,79.4185,0.0165,1.103
metrics_mcts_trad_vs_stockfish_sk1_g14_swap.jsonl,mcts_trad_vs_stockfish_sk1,1-0,83,checkmate,0.6251,42.7007,0.0149,1.0415
metrics_mcts_trad_vs_stockfish_sk1_g15_swap.jsonl,mcts_trad_vs_stockfish_sk1,1-0,47,checkmate,1.1431,26.2158,0.0476,1.1398
metrics_mcts_trad_vs_stockfish_sk1_g16_swap.jsonl,mcts_trad_vs_stockfish_sk1,1-0,67,checkmate,0.6095,34.9451,0.0179,1.0589
metrics_mcts_trad_vs_stockfish_sk1_g17_swap.jsonl,mcts_trad_vs_stockfish_sk1,0-1,66,checkmate,1.32,37.1489,0.04,1.1257
metrics_mcts_trad_vs_stockfish_sk1_g18_swap.jsonl,mcts_trad_vs_stockfish_sk1,0-1,58,checkmate,0.7419,29.55,0.0256,1.019
metrics_mcts_trad_vs_stockfish_sk1_g19_swap.jsonl,mcts_trad_vs_stockfish_sk1,1/2-1/2,85,draw_3fold_claim,1.2979,46.9408,0.0302,1.1176
metrics_mcts_trad_vs_stockfish_sk1_g1_orig.jsonl,mcts_trad_vs_stockfish_sk1,1-0,61,checkmate,32.5108,1.1156,1.0487,0.0372
metrics_mcts_trad_vs_stockfish_sk1_g20_swap.jsonl,mcts_trad_vs_stockfish_sk1,1-0,85,checkmate,0.9418,47.1203,0.0219,1.1219
metrics_mcts_trad_vs_stockfish_sk1_g2_orig.jsonl,mcts_trad_vs_stockfish_sk1,1-0,83,checkmate,45.5752,1.1805,1.0851,0.0288
metrics_mcts_trad_vs_stockfish_sk1_g3_orig.jsonl,mcts_trad_vs_stockfish_sk1,1-0,133,checkmate,67.7601,2.9668,1.0113,0.045
metrics_mcts_trad_vs_stockfish_sk1_g4_orig.jsonl,mcts_trad_vs_stockfish_sk1,1/2-1/2,136,draw_3fold_claim,72.2647,2.4924,1.0627,0.0367
metrics_mcts_trad_vs_stockfish_sk1_g5_orig.jsonl,mcts_trad_vs_stockfish_sk1,1/2-1/2,136,draw_3fold_claim,71.1659,1.7298,1.0466,0.0254
metrics_mcts_trad_vs_stockfish_sk1_g6_orig.jsonl,mcts_trad_vs_stockfish_sk1,1-0,141,checkmate,72.6661,2.2959,1.0235,0.0328
metrics_mcts_trad_vs_stockfish_sk1_g7_orig.jsonl,mcts_trad_vs_stockfish_sk1,0-1,186,checkmate,96.0772,1.3939,1.0331,0.015
metrics_mcts_trad_vs_stockfish_sk1_g8_orig.jsonl,mcts_trad_vs_stockfish_sk1,1/2-1/2,160,draw_3fold_claim,83.1209,3.4434,1.039,0.043
metrics_mcts_trad_vs_stockfish_sk1_g9_orig.jsonl,mcts_trad_vs_stockfish_sk1,0-1,100,checkmate,53.6891,0.9759,1.0738,0.0195
metrics_mcts_trad_vs_stockfish_sk20_g10_orig.jsonl,mcts_trad_vs_stockfish_sk20,0-1,136,checkmate,69.5915,0.4757,1.0234,0.007
metrics_mcts_trad_vs_stockfish_sk20_g11_swap.jsonl,mcts_trad_vs_stockfish_sk20,1-0,73,checkmate,0.2125,38.0626,0.0057,1.0573
metrics_mcts_trad_vs_stockfish_sk20_g12_swap.jsonl,mcts_trad_vs_stockfish_sk20,1-0,43,checkmate,0.0859,21.6821,0.0039,1.0325
metrics_mcts_trad_vs_stockfish_sk20_g13_swap.jsonl,mcts_trad_vs_stockfish_sk20,1-0,69,checkmate,0.1849,35.1485,0.0053,1.0338
metrics_mcts_trad_vs_stockfish_sk20_g14_swap.jsonl,mcts_trad_vs_stockfish_sk20,1-0,31,checkmate,0.0934,15.3087,0.0058,1.0206
metrics_mcts_trad_vs_stockfish_sk20_g15_swap.jsonl,mcts_trad_vs_stockfish_sk20,1-0,79,checkmate,0.2444,43.7106,0.0061,1.1208
metrics_mcts_trad_vs_stockfish_sk20_g16_swap.jsonl,mcts_trad_vs_stockfish_sk20,1-0,65,checkmate,0.2225,34.2228,0.0067,1.0695
metrics_mcts_trad_vs_stockfish_sk20_g17_swap.jsonl,mcts_trad_vs_stockfish_sk20,1-0,47,checkmate,0.1521,24.8437,0.0063,1.0802
metrics_mcts_trad_vs_stockfish_sk20_g18_swap.jsonl,mcts_trad_vs_stockfish_sk20,1-0,67,checkmate,0.217,31.8264,0.0064,0.9644
metrics_mcts_trad_vs_stockfish_sk20_g19_swap.jsonl,mcts_trad_vs_stockfish_sk20,1-0,39,checkmate,0.0754,20.0575,0.0038,1.0557
metrics_mcts_trad_vs_stockfish_sk20_g1_orig.jsonl,mcts_trad_vs_stockfish_sk20,0-1,98,checkmate,52.0795,0.2946,1.0628,0.006
metrics_mcts_trad_vs_stockfish_sk20_g20_swap.jsonl,mcts_trad_vs_stockfish_sk20,1-0,77,checkmate,0.223,43.9448,0.0057,1.1564
metrics_mcts_trad_vs_stockfish_sk20_g2_orig.jsonl,mcts_trad_vs_stockfish_sk20,0-1,66,checkmate,32.752,0.143,0.9925,0.0043
metrics_mcts_trad_vs_stockfish_sk20_g3_orig.jsonl,mcts_trad_vs_stockfish_sk20,0-1,92,checkmate,45.634,0.2474,0.992,0.0054
metrics_mcts_trad_vs_stockfish_sk20_g4_orig.jsonl,mcts_trad_vs_stockfish_sk20,0-1,46,checkmate,25.3002,0.1205,1.1,0.0052
metrics_mcts_trad_vs_stockfish_sk20_g5_orig.jsonl,mcts_trad_vs_stockfish_sk20,0-1,62,checkmate,31.9483,0.1755,1.0306,0.0057
metrics_mcts_trad_vs_stockfish_sk20_g6_orig.jsonl,mcts_trad_vs_stockfish_sk20,0-1,80,checkmate,41.2657,0.2505,1.0316,0.0063
metrics_mcts_trad_vs_stockfish_sk20_g7_orig.jsonl,mcts_trad_vs_stockfish_sk20,0-1,54,checkmate,27.0898,0.2329,1.0033,0.0086
metrics_mcts_trad_vs_stockfish_sk20_g8_orig.jsonl,mcts_trad_vs_stockfish_sk20,0-1,88,checkmate,45.6724,0.3593,1.038,0.0082
metrics_mcts_trad_vs_stockfish_sk20_g9_orig.jsonl,mcts_trad_vs_stockfish_sk20,0-1,58,checkmate,30.4641,0.252,1.0505,0.0087
metrics_mcts_trad_vs_stockfish_sk3_g10_orig.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,139,draw_3fold_claim,71.8294,1.5481,1.0261,0.0224
metrics_mcts_trad_vs_stockfish_sk3_g11_swap.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,161,draw_3fold_claim,0.6054,85.6778,0.0075,1.071
metrics_mcts_trad_vs_stockfish_sk3_g12_swap.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,117,draw_3fold_claim,2.5749,63.4085,0.0436,1.0932
metrics_mcts_trad_vs_stockfish_sk3_g13_swap.jsonl,mcts_trad_vs_stockfish_sk3,1-0,55,checkmate,0.8059,29.4334,0.0288,1.0901
metrics_mcts_trad_vs_stockfish_sk3_g14_swap.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,124,draw_3fold_claim,2.104,72.3672,0.0339,1.1672
metrics_mcts_trad_vs_stockfish_sk3_g15_swap.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,117,draw_3fold_claim,2.7761,61.0541,0.0471,1.0527
metrics_mcts_trad_vs_stockfish_sk3_g16_swap.jsonl,mcts_trad_vs_stockfish_sk3,1-0,55,checkmate,0.8859,29.3278,0.0316,1.0862
metrics_mcts_trad_vs_stockfish_sk3_g17_swap.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,256,draw_insufficient,5.5159,131.6716,0.0431,1.0287
metrics_mcts_trad_vs_stockfish_sk3_g18_swap.jsonl,mcts_trad_vs_stockfish_sk3,0-1,120,checkmate,1.5674,60.1746,0.0261,1.0029
metrics_mcts_trad_vs_stockfish_sk3_g19_swap.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,177,draw_3fold_claim,1.4621,93.2193,0.0164,1.0593
metrics_mcts_trad_vs_stockfish_sk3_g1_orig.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,180,draw_3fold_claim,94.4325,2.8998,1.0493,0.0322
metrics_mcts_trad_vs_stockfish_sk3_g20_swap.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,169,draw_3fold_claim,2.1337,90.5609,0.0251,1.0781
metrics_mcts_trad_vs_stockfish_sk3_g2_orig.jsonl,mcts_trad_vs_stockfish_sk3,1-0,39,checkmate,20.5339,0.4425,1.0267,0.0233
metrics_mcts_trad_vs_stockfish_sk3_g3_orig.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,174,draw_3fold_claim,88.2454,1.3648,1.0143,0.0157
metrics_mcts_trad_vs_stockfish_sk3_g4_orig.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,177,draw_3fold_claim,92.7661,1.6286,1.0423,0.0185
metrics_mcts_trad_vs_stockfish_sk3_g5_orig.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,193,draw_3fold_claim,98.9206,1.1647,1.0198,0.0121
metrics_mcts_trad_vs_stockfish_sk3_g6_orig.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,98,draw_3fold_claim,54.2793,1.5679,1.1077,0.032
metrics_mcts_trad_vs_stockfish_sk3_g7_orig.jsonl,mcts_trad_vs_stockfish_sk3,1-0,189,checkmate,99.2067,3.5782,1.0443,0.0381
metrics_mcts_trad_vs_stockfish_sk3_g8_orig.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,200,draw_3fold_claim,104.3518,3.0203,1.0435,0.0302
metrics_mcts_trad_vs_stockfish_sk3_g9_orig.jsonl,mcts_trad_vs_stockfish_sk3,1/2-1/2,214,draw_insufficient,114.8517,2.0493,1.0734,0.0192
metrics_mcts_trad_vs_stockfish_sk5_g10_orig.jsonl,mcts_trad_vs_stockfish_sk5,1/2-1/2,92,draw_3fold_claim,47.6432,2.8537,1.0357,0.062
metrics_mcts_trad_vs_stockfish_sk5_g11_swap.jsonl,mcts_trad_vs_stockfish_sk5,1/2-1/2,113,draw_3fold_claim,0.7994,61.837,0.014,1.1042
metrics_mcts_trad_vs_stockfish_sk5_g12_swap.jsonl,mcts_trad_vs_stockfish_sk5,1-0,63,checkmate,0.5839,34.5004,0.0182,1.1129
metrics_mcts_trad_vs_stockfish_sk5_g13_swap.jsonl,mcts_trad_vs_stockfish_sk5,1-0,47,checkmate,0.7033,27.3821,0.0293,1.1905
metrics_mcts_trad_vs_stockfish_sk5_g14_swap.jsonl,mcts_trad_vs_stockfish_sk5,1/2-1/2,72,draw_3fold_claim,1.2626,41.1113,0.0351,1.142
metrics_mcts_trad_vs_stockfish_sk5_g15_swap.jsonl,mcts_trad_vs_stockfish_sk5,1-0,93,checkmate,1.0111,48.5247,0.0215,1.0549
metrics_mcts_trad_vs_stockfish_sk5_g16_swap.jsonl,mcts_trad_vs_stockfish_sk5,1-0,89,checkmate,0.9629,48.3364,0.0214,1.0986
metrics_mcts_trad_vs_stockfish_sk5_g17_swap.jsonl,mcts_trad_vs_stockfish_sk5,1/2-1/2,67,draw_3fold_claim,1.5855,39.048,0.0466,1.1833
metrics_mcts_trad_vs_stockfish_sk5_g18_swap.jsonl,mcts_trad_vs_stockfish_sk5,1-0,83,checkmate,1.6142,38.8611,0.0384,0.9478
metrics_mcts_trad_vs_stockfish_sk5_g19_swap.jsonl,mcts_trad_vs_stockfish_sk5,1-0,67,checkmate,0.3627,34.3593,0.0107,1.0412
metrics_mcts_trad_vs_stockfish_sk5_g1_orig.jsonl,mcts_trad_vs_stockfish_sk5,0-1,64,checkmate,29.9747,1.1355,0.9367,0.0355
metrics_mcts_trad_vs_stockfish_sk5_g20_swap.jsonl,mcts_trad_vs_stockfish_sk5,1-0,55,checkmate,1.1724,29.3225,0.0419,1.086
metrics_mcts_trad_vs_stockfish_sk5_g2_orig.jsonl,mcts_trad_vs_stockfish_sk5,0-1,112,checkmate,59.7169,1.6921,1.0664,0.0302
metrics_mcts_trad_vs_stockfish_sk5_g3_orig.jsonl,mcts_trad_vs_stockfish_sk5,1/2-1/2,187,draw_3fold_claim,99.0063,2.4665,1.0533,0.0265
metrics_mcts_trad_vs_stockfish_sk5_g4_orig.jsonl,mcts_trad_vs_stockfish_sk5,1-0,111,checkmate,56.959,1.4466,1.0171,0.0263
metrics_mcts_trad_vs_stockfish_sk5_g5_orig.jsonl,mcts_trad_vs_stockfish_sk5,0-1,198,checkmate,100.564,2.249,1.0158,0.0227
metrics_mcts_trad_vs_stockfish_sk5_g6_orig.jsonl,mcts_trad_vs_stockfish_sk5,0-1,58,checkmate,32.2348,1.0405,1.1115,0.0359
metrics_mcts_trad_vs_stockfish_sk5_g7_orig.jsonl,mcts_trad_vs_stockfish_sk5,0-1,88,checkmate,46.1387,0.8997,1.0486,0.0204
metrics_mcts_trad_vs_stockfish_sk5_g8_orig.jsonl,mcts_trad_vs_stockfish_sk5,0-1,104,checkmate,56.614,1.0199,1.0887,0.0196
metrics_mcts_trad_vs_stockfish_sk5_g9_orig.jsonl,mcts_trad_vs_stockfish_sk5,0-1,68,checkmate,35.9683,0.4349,1.0579,0.0128
metrics_mcts_trad_vs_stockfish_sk8_g10_orig.jsonl,mcts_trad_vs_stockfish_sk8,0-1,44,checkmate,22.8587,1.4885,1.039,0.0677
metrics_mcts_trad_vs_stockfish_sk8_g11_swap.jsonl,mcts_trad_vs_stockfish_sk8,1-0,47,checkmate,0.6427,24.7321,0.0268,1.0753
metrics_mcts_trad_vs_stockfish_sk8_g12_swap.jsonl,mcts_trad_vs_stockfish_sk8,1-0,65,checkmate,0.227,32.7062,0.0069,1.0221
metrics_mcts_trad_vs_stockfish_sk8_g13_swap.jsonl,mcts_trad_vs_stockfish_sk8,1-0,105,checkmate,0.4802,56.7298,0.0091,1.091
metrics_mcts_trad_vs_stockfish_sk8_g14_swap.jsonl,mcts_trad_vs_stockfish_sk8,1-0,69,checkmate,0.4249,34.4262,0.0121,1.0125
metrics_mcts_trad_vs_stockfish_sk8_g15_swap.jsonl,mcts_trad_vs_stockfish_sk8,1-0,57,checkmate,1.5548,28.1091,0.0536,1.0039
metrics_mcts_trad_vs_stockfish_sk8_g16_swap.jsonl,mcts_trad_vs_stockfish_sk8,1-0,73,checkmate,1.2007,36.3256,0.0325,1.009
metrics_mcts_trad_vs_stockfish_sk8_g17_swap.jsonl,mcts_trad_vs_stockfish_sk8,1-0,65,checkmate,0.5967,35.1874,0.0181,1.0996
metrics_mcts_trad_vs_stockfish_sk8_g18_swap.jsonl,mcts_trad_vs_stockfish_sk8,1-0,39,checkmate,0.4288,17.2568,0.0214,0.9083
metrics_mcts_trad_vs_stockfish_sk8_g19_swap.jsonl,mcts_trad_vs_stockfish_sk8,1-0,57,checkmate,0.2348,28.7626,0.0081,1.0272
metrics_mcts_trad_vs_stockfish_sk8_g1_orig.jsonl,mcts_trad_vs_stockfish_sk8,0-1,72,checkmate,33.2526,0.977,0.9237,0.0271
metrics_mcts_trad_vs_stockfish_sk8_g20_swap.jsonl,mcts_trad_vs_stockfish_sk8,1-0,147,checkmate,0.9479,65.3784,0.0128,0.8956
metrics_mcts_trad_vs_stockfish_sk8_g2_orig.jsonl,mcts_trad_vs_stockfish_sk8,0-1,26,checkmate,14.622,0.2607,1.1248,0.0201
metrics_mcts_trad_vs_stockfish_sk8_g3_orig.jsonl,mcts_trad_vs_stockfish_sk8,0-1,176,checkmate,84.2851,1.7799,0.9578,0.0202
metrics_mcts_trad_vs_stockfish_sk8_g4_orig.jsonl,mcts_trad_vs_stockfish_sk8,1/2-1/2,43,draw_3fold_claim,24.9675,0.7295,1.1349,0.0347
metrics_mcts_trad_vs_stockfish_sk8_g5_orig.jsonl,mcts_trad_vs_stockfish_sk8,0-1,116,checkmate,61.6322,0.9711,1.0626,0.0167
metrics_mcts_trad_vs_stockfish_sk8_g6_orig.jsonl,mcts_trad_vs_stockfish_sk8,0-1,78,checkmate,37.1346,0.6623,0.9522,0.017
metrics_mcts_trad_vs_stockfish_sk8_g7_orig.jsonl,mcts_trad_vs_stockfish_sk8,1/2-1/2,83,draw_3fold_claim,46.3102,2.4999,1.1026,0.061
metrics_mcts_trad_vs_stockfish_sk8_g8_orig.jsonl,mcts_trad_vs_stockfish_sk8,0-1,76,checkmate,41.2415,1.3504,1.0853,0.0355
metrics_mcts_trad_vs_stockfish_sk8_g9_orig.jsonl,mcts_trad_vs_stockfish_sk8,0-1,52,checkmate,27.3906,0.5818,1.0535,0.0224
metrics_minimax_nn_d3_vs_stockfish_sk10_g10_orig.jsonl,minimax_nn_d3_vs_stockfish_sk10,1/2-1/2,185,draw_3fold_claim,642.9367,1.5218,6.9133,0.0165
metrics_minimax_nn_d3_vs_stockfish_sk10_g11_swap.jsonl,minimax_nn_d3_vs_stockfish_sk10,1-0,95,checkmate,1.5841,396.8641,0.033,8.4439
