label,side,eval_mean,eval_std,eval_median,time_s_mean,time_s_std,time_s_median,phase_mean,phase_std,phase_median,iterations_mean,iterations_std,iterations_median,nodes_created_mean,nodes_created_std,nodes_created_median,max_depth_mean,max_depth_std,max_depth_median,eval_calls_mean,eval_calls_std,eval_calls_median,eval_cache_hits_mean,eval_cache_hits_std,eval_cache_hits_median,skipped_terminals_mean,skipped_terminals_std,skipped_terminals_median,reused_visits_mean,reused_visits_std,reused_visits_median,root_children_count_mean,root_children_count_std,root_children_count_median,best_child_visits_mean,best_child_visits_std,best_child_visits_median,root_visit_entropy_mean,root_visit_entropy_std,root_visit_entropy_median,convergence_point_mean,convergence_point_std,convergence_point_median,avg_backprop_depth_mean,avg_backprop_depth_std,avg_backprop_depth_median,c_puct_mean,c_puct_std,c_puct_median,throughput_iter_per_s_mean,throughput_iter_per_s_std,throughput_iter_per_s_median,throughput_eval_per_s_mean,throughput_eval_per_s_std,throughput_eval_per_s_median,eval_cache_hit_rate_mean,eval_cache_hit_rate_std,eval_cache_hit_rate_median,nodes_searched_mean,nodes_searched_std,nodes_searched_median,depth_completed_mean,depth_completed_std,depth_completed_median,tt_lookups_mean,tt_lookups_std,tt_lookups_median,tt_hits_mean,tt_hits_std,tt_hits_median,tt_cutoffs_mean,tt_cutoffs_std,tt_cutoffs_median,nmp_attempts_mean,nmp_attempts_std,nmp_attempts_median,nmp_cutoffs_mean,nmp_cutoffs_std,nmp_cutoffs_median,rfp_cutoffs_mean,rfp_cutoffs_std,rfp_cutoffs_median,futility_prunes_mean,futility_prunes_std,futility_prunes_median,lmp_prunes_mean,lmp_prunes_std,lmp_prunes_median,see_prunes_mean,see_prunes_std,see_prunes_median,check_extensions_mean,check_extensions_std,check_extensions_median,aspiration_researches_mean,aspiration_researches_std,aspiration_researches_median,qs_nodes_mean,qs_nodes_std,qs_nodes_median,qs_max_depth_mean,qs_max_depth_std,qs_max_depth_median,see_calls_mean,see_calls_std,see_calls_median,tt_size_mean,tt_size_std,tt_size_median,tt_hit_rate_mean,tt_hit_rate_std,tt_hit_rate_median,tt_cutoff_rate_mean,tt_cutoff_rate_std,tt_cutoff_rate_median,nmp_success_rate_mean,nmp_success_rate_std,nmp_success_rate_median,ebf_mean_mean,ebf_mean_std,ebf_mean_median
mcts_nn_vs_stockfish_sk3,BLACK,0.8133372601170806,0.14385796740007395,0.8147650879357999,4.437121971830986,5.888114234742541,0.0911,0.44197479859533156,0.37228355675782376,0.5531914893617021,127.1747572815534,16.802947666449484,128.0,127.16504854368932,16.803914385194723,128.0,4.458252427184466,1.4113577831959112,4.0,127.10873786407767,16.849177067713622,128.0,5.947572815533981,14.287595260874355,1.0,0.009708737864077669,0.22032632461961574,0.0,8.258252427184466,14.437214964402742,1.0,19.796116504854368,13.004308791548025,19.0,63.50291262135922,31.923203861885867,65.0,1.7151396116504856,0.7125124115676731,1.8417,0.2807042718446602,0.3205188002966185,0.1484,3.7051456310679614,0.8230032599630837,3.48,2.0,0.0,2.0,23.419611650485436,26.621027203003553,14.2,23.316699029126216,25.674397017927074,14.2,0.04400796116504855,0.0953110835148604,0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_nn_vs_stockfish_sk3,WHITE,0.8428584922452561,0.16639014839645935,0.8783112683674064,4.158904089219331,6.093411884633866,1.0560999999999998,0.3544313485381907,0.3597576208146772,0.23404255319148937,10465.494604316547,93853.70410056476,128.0,141.35071942446044,61.16786251690425,128.0,4.766187050359712,1.637182988526968,5.0,141.2140287769784,61.153646854129065,128.0,17.480215827338128,51.6039104317224,1.0,10324.143884892086,93868.79007749856,0.0,9.81474820143885,16.952712135977308,2.0,17.992805755395683,13.690660407147009,16.0,64.21762589928058,33.53918421722706,61.5,1.6907196043165469,0.7483884774517483,1.7852999999999999,0.30466474820143885,0.3461866266174436,0.1719,3.857320143884892,0.9404222810485685,3.62,2.0,0.0,2.0,10363.388309352516,93830.1094170507,17.25,42.999460431654676,67.68325474355761,16.9,0.07461061151079136,0.1525714771933427,0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_nn_vs_stockfish_sk5,BLACK,0.6539984525397002,0.29716990349314604,0.7387529165766042,4.719439927732611,6.211098689385833,1.0005,0.34068455134135056,0.3587716635917589,0.23404255319148937,15893.205217391303,88604.81845770565,128.0,125.32521739130435,31.6584611262884,128.0,4.426086956521739,1.4341581413173796,4.0,125.17565217391305,31.78458798424613,128.0,7.695652173913044,18.13517474261024,1.0,15767.88,88622.37638711519,0.0,9.029565217391305,17.581690735357924,1.0,19.37391304347826,12.967838043081402,18.0,53.74434782608696,34.96288273607862,48.0,1.861923652173913,0.742868377392318,2.0179,0.32093130434782613,0.34035246968052646,0.2188,3.742330434782609,0.8122188360663399,3.53,2.0,0.0,2.0,15787.26347826087,88593.21603442416,15.3,25.715652173913043,32.817052249489215,14.2,0.05348591304347826,0.10514926669041728,0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_nn_vs_stockfish_sk5,WHITE,0.7743503537943794,0.19569488231525406,0.8036522844520625,5.0699558243727605,7.220394452661772,0.1066,0.3902294068703197,0.31282319540004694,0.44680851063829785,2733.3780260707636,28028.54355099527,128.0,130.74301675977654,37.577842995118345,128.0,4.638733705772812,1.3928886143603834,4.0,130.57914338919926,37.58907049804026,128.0,8.681564245810057,38.18118987453294,1.0,2602.635009310987,28036.108484858283,0.0,9.986964618249534,16.774787226019388,1.0,22.78026070763501,14.515179314390835,26.0,63.97579143389199,31.962451305382647,60.0,1.799637616387337,0.7337218138451507,1.934,0.32909590316573556,0.3235086538641211,0.2578,3.7648230912476723,0.8177841468315975,3.49,2.0,0.0,2.0,2625.469646182495,28027.53926181273,14.0,23.856052141527,42.44514332462574,14.0,0.04695623836126629,0.11805395760402504,0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_nn_vs_stockfish_sk8,BLACK,0.3679944291544901,0.24483911671817,0.3583122483936522,4.083376347634763,6.843420914234703,0.0758,0.5417734209646875,0.3342884201674008,0.6382978723404256,127.46073298429319,21.045813730450284,128.0,127.46073298429319,21.045813730450284,128.0,4.617801047120419,1.4564536017917389,4.0,127.23821989528795,21.16782843379164,128.0,7.287958115183246,18.109054637439193,1.0,0.0,0.0,0.0,7.806282722513089,14.70976115661596,0.0,24.81675392670157,12.740203665379607,30.0,48.60732984293194,30.934063289385463,43.0,2.0814774869109947,0.7513208805354582,2.25645,0.42482931937172774,0.3451700050213874,0.4219,3.8222774869109943,0.8422241498552758,3.59,2.0,0.0,2.0,28.320157068062827,57.36770916263295,15.6,26.812303664921465,37.124359081321316,15.6,0.050813089005235595,0.10583484502470882,0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_nn_vs_stockfish_sk8,WHITE,0.5552894237259591,0.3140467054272118,0.667507254634766,5.200014456521739,6.490797338696714,2.18025,0.3384949523388167,0.3678783531817997,0.1276595744680851,901.2381852551985,17697.252273775306,128.0,131.30245746691872,30.671821252566957,128.0,4.676748582230624,1.5821710292620246,4.0,131.14555765595463,30.61292408978091,128.0,10.848771266540643,27.789519419843145,1.0,769.9357277882798,17697.763490988986,0.0,10.436672967863894,17.50714835303989,1.0,20.807183364839318,13.995016205941706,21.0,57.20604914933838,34.91354421136725,50.0,1.909305293005671,0.6922617817556497,2.0238,0.34304877126654065,0.34248278916528685,0.2969,3.851776937618147,0.853610346933167,3.72,2.0,0.0,2.0,815.3207939508507,17696.380032907135,14.7,38.31001890359168,154.37571013761226,14.6,0.0699742911153119,0.13908269811000581,0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_trad_vs_stockfish_sk1,BLACK,0.4986694031549841,0.29947533873607335,0.41181211351860336,0.4346172377985462,0.5336878918802224,0.0498,0.4836210684551341,0.3550554010973035,0.4651063829787234,4299.521739130435,34437.56957691191,1024.0,1123.8396739130435,808.3052940194985,896.0,7.100543478260869,2.334015666532569,7.0,1122.3695652173913,807.8235194188401,896.0,140.04347826086956,281.00964960764213,31.0,3175.6820652173915,34520.44389192254,0.0,60.03532608695652,161.77690546254672,14.0,23.559782608695652,14.31246144243429,27.0,433.2826086956522,478.7322455887771,249.0,2.021511141304348,0.9176637563762342,2.2148000000000003,0.36032554347826085,0.3539480855261972,0.27085000000000004,4.644619565217392,1.0977784685658016,4.58,2.0,0.0,2.0,4277.861684782608,34423.93423648503,911.75,1100.9442934782608,869.3346547697817,899.0999999999999,0.07765434782608695,0.10148793774104618,0.03425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_trad_vs_stockfish_sk1,WHITE,0.6517312456596426,0.30146946912631645,0.7473409817371393,0.6507358974358974,0.5180672577136864,1.0087,0.29951205673758863,0.3382992201362073,0.14638297872340422,5558.488333333334,22056.80142310366,1536.0,1929.505,1701.4055409178943,1536.0,7.628333333333333,2.3236169826427076,8.0,1927.73,1700.962954344809,1533.5,593.5,1328.1328440404714,101.5,3628.983333333333,22127.64500812799,0.0,103.30333333333333,213.1887905658435,25.0,25.01,13.576712114981612,26.0,675.3033333333333,739.539382873053,413.0,2.1545971666666666,0.8868323600885001,2.3581000000000003,0.3663153333333333,0.35812395751536424,0.25465000000000004,4.931716666666667,1.1396245551057116,4.915,2.0,0.0,2.0,5534.3885,22048.784348236593,1506.1,1904.3938333333333,1712.2546531812588,1456.55,0.16001633333333334,0.19597795232172407,0.0801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_trad_vs_stockfish_sk10,BLACK,0.19636462778282382,0.18907637786649323,0.12521542553329384,0.5205637107776262,0.5448681641751211,0.0956,0.45538676770620806,0.34266534525887493,0.46234042553191484,7621.698630136986,67016.7648230947,896.0,1102.6602739726027,837.9204207571879,896.0,7.317808219178082,2.423065812179282,7.0,1100.7424657534248,836.2708460776316,896.0,150.3178082191781,295.3182448705543,51.0,6519.038356164384,67103.6633452725,0.0,81.10958904109589,255.23927373808905,11.0,19.797260273972604,12.62965693245552,21.0,407.31780821917806,601.7658701328295,260.0,2.044352876712329,0.9105950567259491,2.3181,0.35849287671232877,0.35480327276774354,0.2715,4.778602739726027,1.1280930464376793,4.79,2.0,0.0,2.0,7696.7978082191785,66988.68244365552,960.8,1153.9539726027397,857.5660040703555,947.3,0.09186273972602739,0.10583465584149962,0.0557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_trad_vs_stockfish_sk10,WHITE,0.306711019617106,0.2919423380048106,0.1758901460252122,0.49277685060565274,0.523946615022277,0.0708,0.4060106382978724,0.3134509761132804,0.3251063829787234,14852.51902173913,81696.24420167088,1152.0,1127.5190217391305,642.6214658809878,1024.0,7.4021739130434785,2.2744153728976,7.0,1125.5407608695652,641.594113523816,1024.0,120.6304347826087,185.16415678191788,52.5,13725.0,81832.00441713762,0.0,88.13586956521739,197.82312033417972,16.0,21.717391304347824,14.471489277040904,21.0,440.32880434782606,481.01171538717347,278.5,2.005440489130435,0.9597431169232231,2.3154,0.3686038043478261,0.369146710585969,0.2487,4.835271739130435,1.201289920727117,4.88,2.0,0.0,2.0,14962.191304347827,81647.59821038393,1141.0,1223.3801630434784,730.3182480959111,1085.8,0.08856630434782609,0.09820518283206231,0.05595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_trad_vs_stockfish_sk13,BLACK,0.20191341893744463,0.15807243962778766,0.18209977697799984,0.41428262910798125,0.515310247021384,0.0588,0.6318614867775001,0.271183835376628,0.6570212765957446,1605.012145748988,9206.389418543418,896.0,916.251012145749,525.0672447730141,896.0,7.1214574898785425,2.297361755975686,7.0,914.2267206477733,524.5340685210084,893.0,76.21052631578948,112.92502463829379,37.0,688.7611336032388,9204.415059581588,0.0,54.04858299595141,125.89306045508685,10.0,21.63157894736842,12.764514086110545,25.0,343.6842105263158,387.9143594637023,216.0,2.0636753036437248,0.9862089784545459,2.3737,0.37759230769230767,0.36221407818653695,0.276,4.650607287449393,1.0725651360948616,4.71,2.0,0.0,2.0,1618.3145748987854,9202.916873219941,866.8,920.2072874493928,533.8568057563454,863.8,0.06740688259109312,0.0773049483134048,0.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_trad_vs_stockfish_sk13,WHITE,0.40352902617687203,0.28226401335601226,0.3780451579765179,0.6279239263803681,0.5163250277943172,1.0056,0.3538330191220037,0.3658630880226067,0.26574468085106373,15301.407594936709,102910.4322189979,1536.0,1939.8962025316455,1535.5196203328585,1408.0,7.812658227848101,2.3844551085355365,8.0,1938.1772151898733,1535.6834087685017,1408.0,472.7392405063291,1056.5613559263775,98.0,13361.511392405064,103125.65828540798,0.0,181.8860759493671,493.7399484896505,38.0,21.921518987341774,15.047856576088735,22.0,985.8379746835443,1138.4444343165567,608.0,1.8929032911392407,0.9602288127878281,1.9646,0.3182040506329114,0.34422930828745313,0.1849,4.99579746835443,1.2100994461352015,5.0,2.0,0.0,2.0,15312.63670886076,102882.79572795761,1529.9,1942.8227848101267,1626.2990437751926,1380.7,0.13898784810126583,0.17561594794253033,0.0804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_trad_vs_stockfish_sk15,BLACK,0.2641520311364906,0.22643336967096606,0.2165973059582297,0.39831668946648424,0.5209898449255999,0.0276,0.5925883858582626,0.2833189181026137,0.5936170212765958,2670.936090225564,18499.37423254906,896.0,950.2443609022556,469.1256544733633,896.0,7.225563909774436,2.006090881341624,7.0,947.9887218045113,468.8027503548231,896.0,68.69172932330827,81.00316140591598,45.5,1720.6917293233082,18528.66861723346,0.0,71.9812030075188,152.97459285918723,18.0,20.454887218045112,13.017543843716503,24.0,427.8383458646617,414.13456954697375,252.5,1.9266360902255637,1.0133531622153384,2.1682499999999996,0.34763045112781954,0.3582321512668916,0.22949999999999998,4.765187969924812,0.786141378138035,4.665,2.0,0.0,2.0,2691.8026315789475,18489.95879403637,852.0,950.374060150376,467.75420674576367,847.2,0.06337330827067669,0.05548869068825704,0.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcts_trad_vs_stockfish_sk15,WHITE,0.25605561447107805,0.2236130901513966,0.18391215007816483,0.6289414304993252,0.5157186471036154,1.0052,0.2870450697780828,0.34776515988845536,0.06361702127659578,17543.025806451613,83129.83171731114,1536.0,1928.6408602150539,1651.8450284139278,1408.0,7.972043010752688,2.3565008025945677,8.0,1926.6967741935484,1651.517642073523,1408.0,568.3698924731183,1117.5707340671136,116.0,15614.38494623656,83366.56426028878,0.0,182.17849462365592,410.5616794587269,38.0,19.0,15.558704183256046,16.0,921.8537634408602,1053.1585969325401,543.0,1.7546767741935485,0.9745665039730722,1.7723,0.3171997849462365,0.3539866236452748,0.1504,5.163935483870968,1.2129849706126405,5.08,2.0,0.0,2.0,17710.141720430107,83068.21132679119,1820.3,2086.868172043011,1684.2207153310744,1601.9,0.1767604301075269,0.20278683778145162,0.0974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
